admin_level,geo_admin0,adm0,geo_admin1,name,mean,l,u,pmean,ci95,pu,pl,psd
ADM1,al,Albania,10019604B94763749904179,Lezhe,8937,4045,11737,9.80069837417566,28.57400445637277,12.82236321173933,4.463328042337183,7.627906996341305
ADM1,bd,Bangladesh,32408957B16822547371394,Khulna,941493,454828,1203066,5.1817919842481315,15.053658511293348,6.616296408279059,2.4667901221995217,4.058049213766583
ADM1,bd,Bangladesh,32408957B20974371900598,Mymensingh,532488,227943,673543,4.144970030353474,13.456455914082856,5.237904294620359,1.7757048456497626,3.696421874076402
ADM1,bd,Bangladesh,32408957B25416966999624,Dhaka,1884915,790967,2401579,3.9817313585738265,12.872235986745478,5.063819318816236,1.6890100029720565,3.5522280079862183
ADM1,bd,Bangladesh,32408957B35797406369496,Rangpur,1113298,519799,1424300,5.987603232552756,17.56750838185745,7.659497662185594,2.805460323968004,4.727215370301601
ADM1,bd,Bangladesh,32408957B54440081464940,Barisal,334401,130599,423103,4.13938664958052,14.438379255827696,5.237844820594261,1.6127313056698864,4.010027405323456
ADM1,bd,Bangladesh,32408957B66114561887870,Chittagong,955452,341707,1183868,2.756184712305167,10.712195949910951,3.394123822243939,0.9480044882208196,3.0774359265143767
ADM1,bd,Bangladesh,32408957B70511156186430,Sylhet,282546,127042,355987,2.6008630073049916,8.182074455200016,3.2770831039699293,1.1607653786460792,2.2477188143392164
ADM1,bd,Bangladesh,32408957B7497459839512,Rajshani,1210522,558595,1549571,5.696822845255089,16.957991084258143,7.290350365249776,2.6282492338269248,4.5806941311031855
ADM1,bg,Bulgaria,22928101B10467050633435,Razgrad,5281,1698,6757,5.1339745909672745,20.101155575912845,6.551472800402971,1.62740566892966,5.559323742048662
ADM1,bg,Bulgaria,22928101B10853580902187,Sofia City,133133,58618,171772,10.02978915347244,31.086670373871957,12.922052478322156,4.4050581561312585,8.240394944435382
ADM1,bg,Bulgaria,22928101B15309445619201,Blagoevgrad,31957,15704,41592,10.48552896362771,28.47289571114489,13.629386282068156,5.163326903790417,7.548952000060678
ADM1,bg,Bulgaria,22928101B19666750641855,Lovech,9788,4045,12806,8.214060853391647,26.562633596703588,10.641181127493534,3.3781553919192167,7.186504180990984
ADM1,bg,Bulgaria,22928101B22034780121527,Vratsa,13951,5307,17916,8.90628367174702,30.996603379564984,11.44436101942908,3.4168398334449863,8.27017078506668
ADM1,bg,Bulgaria,22928101B24376517820196,Veliko Tarnovo,12504,4673,16045,6.411043354343896,22.57855545867266,8.233271789903945,2.4016122968717415,6.1195523239723135
ADM1,bg,Bulgaria,22928101B33753342847030,Silistra,4808,1389,5976,4.799542158759636,19.936655321294012,6.037395905641681,1.3890426993377003,5.575619731069079
ADM1,bg,Bulgaria,22928101B34472148164035,Montana,11164,4198,14323,9.232705647138047,33.13631308734159,11.84531705989155,3.434455651721784,8.767311956906275
ADM1,bg,Bulgaria,22928101B38188775346828,Targovishte,5221,1802,6618,5.363910058185111,20.00889402806532,6.828753280463569,1.8812086590193424,5.45549820068575
ADM1,bg,Bulgaria,22928101B41164958636442,Varna,14162,4458,17399,3.843610048093229,15.380637027628396,4.812668929942508,1.2382883346539022,4.265446185573729
ADM1,bg,Bulgaria,22928101B42559879863162,Pernik,12285,5502,16005,10.33558866868828,32.09691930086179,13.410596462090512,4.514540463333918,8.465020138448152
ADM1,bg,Bulgaria,22928101B42888996593599,Sofia,22472,10057,28967,9.675173173858584,29.88524050381656,12.498406061549169,4.275791984570937,7.919765103114901
ADM1,bg,Bulgaria,22928101B55570732344968,Plovdiv,52431,26055,67729,7.921352063290292,22.18136483379651,10.232795142603704,3.8287003171483542,5.931008271633565
ADM1,bg,Bulgaria,22928101B56266940088122,Shumen,7323,2381,9273,4.545827813835969,17.754108357344432,5.77155315621968,1.4785945390579474,4.872688753882363
ADM1,bg,Bulgaria,22928101B56540913263476,Kyustendil,12270,5601,15996,10.786569327590652,31.810516618861463,14.051255104257637,4.925799393096688,8.435745537674574
ADM1,bg,Bulgaria,22928101B62584356657275,Kardzhali,8983,4270,11529,6.0931198329066545,17.387894604661575,7.808836847159099,2.9167083378954746,4.6821117078237124
ADM1,bg,Bulgaria,22928101B64181820627758,Haskovo,12275,5633,15850,5.265538522608977,16.000428067935847,6.7536264645725845,2.379561151564698,4.29505183968859
ADM1,bg,Bulgaria,22928101B67695474737276,Pleven,18420,6802,23843,7.846857005328828,28.027992322197377,10.11566518365315,2.8877097036406933,7.563536432283459
ADM1,bg,Bulgaria,22928101B69598714268141,Smolyan,7576,3793,9749,8.042782177174711,21.403752214255253,10.358535040882344,4.072175730976828,5.695486322649161
ADM1,bg,Bulgaria,22928101B70802023378527,Pazardzhik,21077,10483,27231,9.302001968348788,25.36392354233112,12.013806942274288,4.60515569668084,6.759270437954983
ADM1,bg,Bulgaria,22928101B75501004369146,Stara Zagora,19286,8437,24748,6.423054047190803,19.78121137962703,8.294490874623305,2.821380522339536,5.331210096118358
ADM1,bg,Bulgaria,22928101B78233124372900,Gabrovo,7114,2832,9261,7.150497255244273,23.531685901873317,9.256927667741612,2.8844778821421713,6.340108739135129
ADM1,bg,Bulgaria,22928101B86054492807590,Burgas,12209,4361,15291,3.666159726312975,13.334082120327675,4.641631293613455,1.341656055074795,3.6834083947344536
ADM1,bg,Bulgaria,22928101B86642310765226,Dobrich,5592,1632,6940,3.917379239291732,16.685253360798722,4.841552096706423,1.1251713878432237,4.721227470252573
ADM1,bg,Bulgaria,22928101B92184863389410,Ruse,11648,3680,15035,5.874003505578644,22.27127680546953,7.530825565191906,1.9458039957260105,6.1677365616593685
ADM1,bg,Bulgaria,22928101B94052133694697,Sliven,9315,3642,11925,5.371858012452773,18.453228226497533,6.873110545560143,2.090479602784595,5.029795869678388
ADM1,bg,Bulgaria,22928101B96850152312766,Vidin,6168,2063,7883,9.062460774174204,34.11532216394853,11.569854543324116,3.13211098852343,9.081554866732734
ADM1,bg,Bulgaria,22928101B99978725521283,Yambol,5334,2083,6874,4.423680597039284,15.00505498857255,5.6544311681564565,1.7473165182723862,4.106677165185174
ADM1,bh,Bahrain,46075475B48561261049378,Northern Governorate,17291,8794,21643,4.039961028197119,11.002713039808492,5.10877535098402,2.029539729557789,3.0135249403506763
ADM1,bh,Bahrain,46075475B59048782295942,Capital Governorate,12099,6117,15310,3.833136991441179,10.64949922662673,4.846959155586318,1.9589164876605816,2.945562672724062
ADM1,bh,Bahrain,46075475B60502794819066,Muharraq Governorate,9775,4844,12249,3.79918283510742,10.551745826054976,4.7650618408127645,1.887374214838386,3.0602593688290995
ADM1,bh,Bahrain,46075475B73779740647355,Southern Governorate,16741,8209,21242,4.143818068508951,11.75542957810201,5.2693026406989825,2.0066493433326253,3.2113534079339017
ADM1,cn,China,43563684B11314077529156,Shanxi Province,1268181,237100,1415122,3.7678026402056495,20.686904404412132,4.182607573341286,0.6934745122506208,5.98025138807064
ADM1,cn,China,43563684B12894029206055,Inner Mongolia Autonomous Region,1081160,185226,1212128,4.576104489186585,25.137719573691182,5.139893242244832,0.7882844421188864,7.1835797639582255
ADM1,cn,China,43563684B18707831478926,Tibet Autonomous Region,251066,71520,316856,6.821505504057777,27.695627127654404,8.617377046386883,2.10193869676304,7.497666821387409
ADM1,cn,China,43563684B19086189771337,Heilongjiang Province,1445289,252680,1660423,4.815916511861706,26.03288549205856,5.502498863914339,0.8494614413235477,7.297010647961547
ADM1,cn,China,43563684B23255116499717,Liaoning Province,1350856,236663,1483644,3.635783163180339,19.994662515151955,4.030186705532356,0.6415820620314961,5.850786669168681
ADM1,cn,China,43563684B31549564124838,Zhejiang Province,526250,165790,633993,0.9672751636134904,3.915813807676425,1.1723864416297167,0.31480713271568667,1.1661325680750276
ADM1,cn,China,43563684B35924263111076,Chongqing Municipality,434016,177959,539838,1.5663816392908174,5.300106525560171,1.9545621818293004,0.649521246046795,1.4897343096173377
ADM1,cn,China,43563684B36654536150631,Jilin Province,998724,175335,1131075,4.23662656838285,22.775168484338874,4.794480672435713,0.7490355362556858,6.679529764950706
ADM1,cn,China,43563684B3690435731591,Hebei Province,2322116,420183,2580136,3.5115343143782596,19.38161317372877,3.877903122149428,0.6200209642493304,5.644975890931416
ADM1,cn,China,43563684B3854612123007,Xinjiang Uyghur Autonomous Region,1389326,247160,1571213,5.302202680013335,28.91402206531938,5.976115048450718,0.9460208308450369,8.219825095070636
ADM1,cn,China,43563684B40013796582765,Sichuan Province,1178991,505506,1471659,1.7791384678227409,6.681253612744677,2.193028267674909,0.6494697446456505,1.8977667789884105
ADM1,cn,China,43563684B42778291289746,Shaanxi Province,1208728,296375,1443942,3.2050839489311023,15.393069851736405,3.7929134150958865,0.7398722218528816,4.472962232037776
ADM1,cn,China,43563684B44625081224840,Tianjin Municipality,423781,77877,480282,3.1340241929751396,16.57098817381941,3.5854005362685006,0.5714331992115205,4.884758201763829
ADM1,cn,China,43563684B44871963177982,Ningxia Ningxia Hui Autonomous Region,268394,50992,303814,3.8448561026904127,20.21111071505294,4.384571769830949,0.7467611064235858,5.855336494133752
ADM1,cn,China,43563684B48159635852445,Jiangxi Province,1358467,653847,1718665,3.1728290446454888,9.136283012584371,4.017828321284816,1.5338318592705036,2.4856816322495643
ADM1,cn,China,43563684B49951881990831,Fujian Province,1156390,559350,1458755,3.1387115223584554,8.947484649823487,3.9646662180981767,1.5362175282979915,2.4376289792654027
ADM1,cn,China,43563684B50738096979679,Hainan Province,216332,109199,272804,2.877955965293968,7.868415760997803,3.640761281225509,1.4578440549899443,2.1332097499190024
ADM1,cn,China,43563684B58717969136694,Beijing Municipality,790793,138066,893877,3.643477528308887,19.88397822868412,4.091698358243339,0.6315536110057719,5.816892776637454
ADM1,cn,China,43563684B58820076324104,Hunan Province,1919871,1013417,2425271,2.931910045974433,7.765011725565591,3.7108410565331353,1.5221531615057042,2.093142377554113
ADM1,cn,China,43563684B59017807066684,Hubei Province,1207799,543843,1521090,2.2041074282272692,7.125737322530826,2.7695631617349075,0.9544648794743024,1.981118755891201
ADM1,cn,China,43563684B59944133136536,Jiangsu Province,480396,135879,561346,0.6649492360407225,3.0759740023260376,0.7685672497193969,0.1771105868928685,0.9489890747792477
ADM1,cn,China,43563684B63405544197487,Macau Special Administrative Region,4554,2400,5739,3.412651509544235,9.80118930309986,4.300658736279321,1.798772609411569,2.407299739711732
ADM1,cn,China,43563684B69444046664232,Yunnan Province,1894166,591270,2344472,4.246201064185717,17.890726192002397,5.22667968814329,1.260001802775604,5.055744254039969
ADM1,cn,China,43563684B72176452585174,Guangxi Zhuang Autonomous Region,3067487,1548624,3924797,6.254378650886623,17.202884131492265,8.01336068046584,3.1036453793158443,4.600128091198417
ADM1,cn,China,43563684B75809573750309,Shanghai Municipality,32108,10541,37847,0.4259006877146559,1.748673305636768,0.504094640754516,0.13886220372877042,0.5320587265390202
ADM1,cn,China,43563684B81927310483637,Shandong Province,1959621,375440,2150244,2.0860334060632577,11.312444574468108,2.2869098698760326,0.3975183230966383,3.4105388546510844
ADM1,cn,China,43563684B85062358682046,Anhui Province,725197,206653,867717,1.1432044016401102,4.88639095085772,1.3730460059803773,0.34091267681708093,1.4472833781731471
ADM1,cn,China,43563684B85821665216034,Hong Kong Special Administrative Region,81455,42387,102821,3.4545086673243546,9.01668008147115,4.356570746965513,1.8187742134383509,2.4546802206609293
ADM1,cn,China,43563684B89073362741151,Henan Province,2748777,666940,3188730,2.702576996632362,12.832853345862963,3.165006716145113,0.6835864004710924,3.687614159689705
ADM1,cn,China,43563684B94143086419970,Guangzhou Province,5874950,3236522,7436334,5.869177407227608,14.594961307466376,7.458846541096273,3.183646250375506,3.8850037991297537
ADM1,cn,China,43563684B96988646292030,Qinghai Province,251317,48947,285647,4.8206497165580755,25.605997754671577,5.5291429425870735,0.9315249697091024,7.118054884785663
ADM1,cn,China,43563684B98998541602048,Gansu Province,876589,181024,990206,3.86868310918333,20.52412100409077,4.369217079328296,0.7618077532263253,5.916789820884707
ADM1,cn,China,43563684B99504459304239,Guizhou Province,1196426,481085,1511803,3.087204863403582,10.433145188270489,3.90349800854923,1.258856554420066,2.8840725935529843
ADM1,cy,Cyprus,96831152B33829437974548,Kyrenia,14567,8734,18505,12.576555659044011,26.652034295284498,15.968670490216509,7.5769248020940765,6.953489096676026
ADM1,cy,Cyprus,96831152B44760173281138,Famagusta,20318,11756,25990,11.355918225591898,26.053301666452096,14.514845044825927,6.465084662776187,6.829925510513948
ADM1,cy,Cyprus,96831152B50780823318871,Paphos,12069,7196,15326,13.647705666630705,28.971285668975625,17.335955735781443,8.133105432953831,7.606948696533029
ADM1,cy,Cyprus,96831152B68245934251938,Nicosia,67129,41129,84808,13.320765888606845,27.03792262637982,16.927904247264397,8.16421808581369,7.1053995512617965
ADM1,cy,Cyprus,96831152B7259853520280,Limassol,33489,20358,42667,14.141670174460105,28.94590543359102,18.037001204255144,8.641300132179651,7.572677922640827
ADM1,cy,Cyprus,96831152B94682821977378,Larnaca,18942,11353,24043,13.313252380887912,27.38419635379452,16.995509394067838,8.068849815778446,7.183570651762009
ADM1,gr,Greece,93993887B13416678019435,Egean,16639,7718,21295,4.9577164504340825,15.037355417146475,6.322696653972898,2.2607073798291193,4.063867510224013
ADM1,gr,Greece,93993887B27991798971892,Agion Oros,93,47,118,7.798618511055928,20.78617605505101,9.993501854757108,3.9448699697914993,5.555579831860255
ADM1,gr,Greece,93993887B51633966135609,Crete,33158,9513,41495,6.084743237202567,25.38870385893109,7.684419654318859,1.7408078595709904,6.9826525569160705
ADM1,gr,Greece,93993887B60734136759121,Epirus-Western Macedonia,52244,22559,68411,10.42964085930371,31.434251862125805,13.633894822456382,4.59194914327862,8.386160597840313
ADM1,gr,Greece,93993887B7871854332812,Thessalia-Central Greece,89989,38148,117026,8.973664975554026,28.765997510104345,11.662843536348625,3.7325745853055152,7.690853130006698
ADM1,gr,Greece,93993887B82507796030709,Peloponisos-W. Greece & Ionian,90673,30365,115952,8.006072993372955,31.10409490014028,10.229832536442352,2.616205549287473,8.342691589347812
ADM1,gr,Greece,93993887B89090641331067,Macedonia-Thrace,186905,95335,243070,8.78742490777967,23.341785842959464,11.37836353599177,4.429172562503755,6.193822992272246
ADM1,gr,Greece,93993887B92200044825668,Attica,247886,86159,323721,7.1873543856011555,26.863812282103737,9.271007076383396,2.471142987003638,7.212506574074777
ADM1,in,India,1811400B10275735501175,Chandigarh,49609,24415,62241,3.5936396573784855,10.240835983592328,4.50151981168503,1.7684397061268275,2.812779541495429
ADM1,in,India,1811400B12714750866325,Telangana,1204746,448064,1508722,2.798058275169661,10.19127282166814,3.4984016967693514,1.0453707018447176,2.863747316014759
ADM1,in,India,1811400B13048319992860,Andaman and Nicobar Islands,17180,4467,20369,6.300700919425236,29.38046783272181,7.553828715899956,1.6173814658515475,8.113053713457958
ADM1,in,India,1811400B13897000964231,Rajasthan,4223586,1427754,5328178,4.990594538355727,19.431113620833433,6.304582839312389,1.644691426853097,5.349314940245349
ADM1,in,India,1811400B20389831100750,Gujarat,3212387,1735109,4070217,4.589944692686828,11.750606547002429,5.825941631038324,2.436389199309448,3.1490946419391785
ADM1,in,India,1811400B26372263553895,Sikkim,47378,19879,60965,6.853920528765804,23.5062803298209,8.806694821379802,2.678125030083496,6.347111815476615
ADM1,in,India,1811400B27486225364404,Maharashtra,4784888,2557519,6057321,3.4769145457576016,9.039315686932351,4.4032811970079635,1.8317827023219535,2.430224581333687
ADM1,in,India,1811400B29640974896373,Dadra and Nagar Haveli and Daman and Diu,39462,21062,49531,3.9531602072169454,10.089665755570056,5.002773026556351,2.120547851085895,2.689191618165776
ADM1,in,India,1811400B30951523331330,Bihar,10241737,3861812,13210766,7.638281062541261,26.657503803002424,9.842492373248044,2.9052391457690043,7.1684438292973045
ADM1,in,India,1811400B33505784581102,Punjab,1369670,579196,1732007,4.270283214591342,14.270197423601104,5.402056327257565,1.7676729344315774,3.9219733329388218
ADM1,in,India,1811400B3384512108589,Andhra Pradesh,1970614,545768,2395899,3.6174718014739944,15.68638430994059,4.413527657660163,1.0439406579939818,4.3821848072006935
ADM1,in,India,1811400B33926078187901,Uttarakhand,367173,182738,464869,2.956595705897069,8.640417579873164,3.738325573120352,1.4104100331986245,2.356987800646661
ADM1,in,India,1811400B34798073779918,Karnataka,1953745,786463,2446996,2.7084629707410666,9.50203310068358,3.3886349629119477,1.0638010429395954,2.667946745334626
ADM1,in,India,1811400B35443669674401,Puducherry,59020,17511,70511,4.968224711303707,21.36078189714487,5.996335743891366,1.4833511383791735,6.059715138788033
ADM1,in,India,1811400B46299286430981,Nagaland,89216,46130,113175,4.3726959738921005,11.55549455853274,5.549279567472881,2.263176245323061,3.112498405985854
ADM1,in,India,1811400B47390477309417,Uttar Pradesh,13978291,5565553,17770983,5.5985486254422065,18.7248282194298,7.129399061175689,2.294098816572358,5.078767765073748
ADM1,in,India,1811400B48280558608911,Manipur,44094,19872,55481,1.4895954895685708,4.697362013027711,1.8693972895058124,0.6625759670920525,1.3098293063906643
ADM1,in,India,1811400B53556121304148,Mizoram,22154,8004,27103,1.7332325796541068,6.665554537748314,2.1165511993414716,0.613716384567893,1.9619816746558107
ADM1,in,India,1811400B5631241597762,Jharkhand,3741824,1717929,4835085,8.917180764017367,27.254691964023053,11.530550460917263,3.964118169155869,7.265950161058706
ADM1,in,India,1811400B57952506436478,Chhattisgarh,1992940,718189,2548573,5.912437296020095,21.65903850040184,7.541030276897405,2.1272689009897583,5.9120304975924975
ADM1,in,India,1811400B58358687629568,Assam,2115587,1013811,2709871,5.36977490636031,15.12344956432416,6.867939354685554,2.612231779669529,4.061223896028499
ADM1,in,India,1811400B59067701269212,Goa,30203,13133,37617,2.144373378712616,7.06554004803068,2.6642249983208663,0.9193648162553176,2.0055899733622167
ADM1,in,India,1811400B59208031597344,Madhya Pradesh,6342960,2798641,8183940,7.157801173034632,21.87659003956693,9.251563562890205,3.176009546143938,5.856366736965508
ADM1,in,India,1811400B62721010844840,Tamil Nadu,3698986,1152777,4612902,4.698384995212666,19.059047645580115,5.876782469678153,1.4691652925891123,5.269172016724701
ADM1,in,India,1811400B64890954923700,Arunachal Pradesh,127863,63949,164646,7.5251021403727885,22.637284149398013,9.695311112335474,3.4167850617078814,6.047799667944925
ADM1,in,India,1811400B65749478735848,Tripura,111846,44026,139384,2.2926596351399655,8.185879031700985,2.8419402390109805,0.8915040305046278,2.345361957051125
ADM1,in,India,1811400B6642191349695,Delhi,1032993,387847,1288049,4.515894064949806,16.379597725492985,5.640626950843871,1.701150169332725,4.5589717145679485
ADM1,in,India,1811400B77427942722805,Ladakh,18460,4390,22013,4.577498915474839,21.898583376078175,5.432040478012685,1.0946265238359456,6.1996567891077685
ADM1,in,India,1811400B78029392761831,Haryana,1464440,557838,1835229,4.530957869079935,16.413582529257596,5.679462005021402,1.71571084051493,4.5190048797370945
ADM1,in,India,1811400B80463178224976,West Bengal,7378546,4004577,9399981,7.376669484038134,18.599281608944253,9.415103557188443,3.940865620443339,4.946088905952813
ADM1,in,India,1811400B83262669305082,Meghalaya,150139,65698,191548,3.9846403795104193,12.619434773671635,5.068670483636901,1.7387661882858505,3.4446987343900055
ADM1,in,India,1811400B87627265464634,Kerala,1721967,473259,2124354,4.685552052803553,20.208827312552486,5.806799869890703,1.310495265489716,5.642898219005854
ADM1,in,India,1811400B93107328418166,Himachal Pradesh,291307,121995,369582,3.6335306362644615,12.53162068109614,4.585541948855239,1.4393544482514469,3.472869286949387
ADM1,in,India,1811400B93968151644124,Jammu and Kashmir,681000,184036,835350,4.723888131719943,21.126486140826373,5.794063991912285,1.25796381057288,5.8639647449608985
ADM1,in,India,1811400B94749165803970,Odisha,3879991,1395582,4993345,7.413802470858303,27.424371204497568,9.50475254721024,2.593787954103971,7.459563003774115
ADM1,in,India,1811400B9712905656664,Lakshadweep,NA,NA,NA,NA,NA,NA,NA,NA
ADM1,iq,Iraq,90741666B26649315642762,Karbala,52604,19217,65738,4.467914507976557,16.46846862392893,5.591466165902512,1.631263706684384,4.6057498278076645
ADM1,iq,Iraq,90741666B35675728601065,Babil,237064,89322,298584,5.34199108098113,19.194338222649822,6.731923414318322,2.019242204316089,5.2975564030389215
ADM1,iq,Iraq,90741666B41911694319439,Maysan,74410,35473,95421,5.433637415833892,16.16582954318024,6.971054647922359,2.4973330486851992,4.37130571608749
ADM1,iq,Iraq,90741666B43482538846313,Ninawa,248309,130201,316086,5.070849736405824,13.877372079966342,6.471127052701303,2.5344237174500193,3.7351363327594895
ADM1,iq,Iraq,90741666B45269951825652,Al-Anbar,144879,54762,184243,3.9972622099229422,14.920043332147364,5.010615462854216,1.4333995243580242,4.169189734337632
ADM1,iq,Iraq,90741666B48942655823756,An-Najaf,74642,26922,91507,3.285270708240714,12.44922250010998,4.057736611711092,1.195123650368074,3.4862154791504856
ADM1,iq,Iraq,90741666B4960655178305,Diyala,206359,91259,264791,6.452448029496054,19.05833330101505,8.270813341006429,2.9945202290737765,5.1167540187115135
ADM1,iq,Iraq,90741666B51188109792560,Al-Qadisiyah,76164,28731,94826,4.629437187047105,16.589929012273533,5.8071466791798505,1.7678357670114309,4.590966102123995
ADM1,iq,Iraq,90741666B51536967638875,Kirkuk,130280,69792,165454,6.431625040298157,16.515784193290422,8.190927698053656,3.3932281014731043,4.398401986960899
ADM1,iq,Iraq,90741666B52181523358993,Dhi Qar,132156,60971,168215,5.076030506503999,15.119613992654832,6.473538171428244,2.3592335281233874,4.088538383289618
ADM1,iq,Iraq,90741666B61816360955577,Al-Basrah,179067,98880,226202,4.776321891481488,11.743008062529483,6.058544207270158,2.617634507341699,3.128977607116653
ADM1,iq,Iraq,90741666B62811758821367,Dohuk,48511,26773,61416,3.99031599540236,9.818930468125313,5.042650375718996,2.1875170306982197,2.6199895083595406
ADM1,iq,Iraq,90741666B69164352399488,Erbil,146068,81849,184893,5.528132465072048,13.382998193657237,7.008790392200068,3.060667500239285,3.5623463289397863
ADM1,iq,Iraq,90741666B7567813580396,Baghdad,408875,163945,527395,6.009397479729875,20.3417141154427,7.71256758401772,2.386917522742362,5.637245418682476
ADM1,iq,Iraq,90741666B78243532213414,Salah al-Din,153774,69591,197919,6.345971061971504,19.033415718034213,8.146932689792239,2.8947924115237553,5.137636109182257
ADM1,iq,Iraq,90741666B80653795634660,Al-Sulaimaniyah,124449,70749,156510,5.394608870692734,12.86337708390732,6.822567907948163,3.025063945235824,3.421774528055211
ADM1,iq,Iraq,90741666B89086103481623,Al-Muthanna,39963,16066,49634,3.1200142961790025,10.448350661960284,3.912479925677375,1.2976887136503896,2.8913230434917434
ADM1,iq,Iraq,90741666B9660114168906,Wasit,103562,41099,131785,5.9548901764308795,19.96083402682321,7.640257606818925,2.3928297268990577,5.4352835169734
ADM1,ir,Iran,17685810B13634253209619,Hormozgan,13765,6619,17304,0.8440407501616612,2.5445302173851676,1.0576538190451887,0.39492078553953097,0.7048272542521181
ADM1,ir,Iran,17685810B14482758343807,Fars,34021,16754,42666,0.6191984069425278,1.789940539123033,0.7765383195317096,0.3010512079395239,0.494369323730526
ADM1,ir,Iran,17685810B15750801494962,Golestan,183301,84319,237088,8.757732883619711,27.580216069582875,11.312940465125044,3.757978176686845,7.3622018309865265
ADM1,ir,Iran,17685810B25515083225264,Bushehr,14081,6685,17727,1.0813489953956523,3.1390241962213845,1.361413307998106,0.5209008940762571,0.8653847055910148
ADM1,ir,Iran,17685810B25666777126911,Kurdistan,90648,42281,115932,4.770739617531204,14.487180128071063,6.078299336379798,2.171760359065006,3.931184574531321
ADM1,ir,Iran,17685810B2943448679054,Kermanshah,121728,53777,155706,5.558684295753973,16.999724972292398,7.123064136769297,2.4914990365640337,4.588668976394584
ADM1,ir,Iran,17685810B32921668939729,Kerman,27151,9123,33009,0.8027016111656928,3.149210504216746,0.973245189767876,0.2769631615559336,0.9385266701811016
ADM1,ir,Iran,17685810B33691629028532,Khuzestan,155610,71439,197586,2.726002336821235,8.275579004980822,3.4533594708117485,1.250051828425218,2.2688751720142992
ADM1,ir,Iran,17685810B35478016729039,Alborz,218419,104630,280222,7.287734971761379,21.087717281598895,9.410402258841998,3.4135103143433776,5.6708481715872745
ADM1,ir,Iran,17685810B42429047121819,South Khorasan,21400,4623,24413,2.2751741722733994,11.40829324950348,2.5854163595159796,0.5071674571600098,3.4688706021954148
ADM1,ir,Iran,17685810B48787388219683,Sistan and Baluchestan,78175,19965,92831,2.518288628807544,11.358475900892373,3.01829711680199,0.6766201616071278,3.2983415586379494
ADM1,ir,Iran,17685810B51250379994702,Kohgiluyeh and Boyer-Ahmad,6077,2962,7655,0.793965179717523,2.2932921360554066,0.9946637643319356,0.3870430325344912,0.6303321269655416
ADM1,ir,Iran,17685810B55929648060160,Lorestan,69116,26408,88205,3.373085435456576,11.713895272996298,4.296368988242917,1.3022930535814516,3.2197115576157507
ADM1,ir,Iran,17685810B58674036904560,Qazvin,94340,40910,122030,6.030450000237043,19.07834832274356,7.761641022840965,2.5811819331978447,5.172990528019316
ADM1,ir,Iran,17685810B60289369533163,Zanjan,59114,25099,76398,4.67604229658151,14.941937628598687,6.016361852081578,1.982644254394967,4.086463287261629
ADM1,ir,Iran,17685810B61022488868677,West Azerbaijan,135863,65160,171715,3.392610521898345,10.06354708515907,4.303498460616681,1.5920526225107372,2.7419040192559474
ADM1,ir,Iran,17685810B61832612938618,Ilam,38457,15510,49936,5.50155342595968,18.04198786059133,7.073222665316621,2.2637211352028426,4.8917296210979915
ADM1,ir,Iran,17685810B62726856250776,Markazi,45495,18935,57324,3.0401140390268124,10.0928854191538,3.849378926985026,1.2635569872912844,2.7739429384425325
ADM1,ir,Iran,17685810B64088296018274,Hamadan,84152,32836,107742,4.242599857238221,14.434098742808215,5.416941843510618,1.6825706554583375,3.9419175198833742
ADM1,ir,Iran,17685810B65423321925509,North Khorasan,70233,20794,89347,7.093368434105196,28.72720578352359,9.01776284644839,2.156350914797022,7.772613756214543
ADM1,ir,Iran,17685810B6920171535296,Isfahan,26307,12661,32970,0.5865334844877685,1.837051861237777,0.7321354110779424,0.2648317270811284,0.5147132838175619
ADM1,ir,Iran,17685810B70330237086844,Gilan,156496,67261,200853,5.432421044200365,17.071658748127955,6.961236994074118,2.3695151857502985,4.631377785834301
ADM1,ir,Iran,17685810B70804744324972,Qom,39736,17695,50448,2.8178992819114907,8.90847409922657,3.5676968433289673,1.2357955450727949,2.4528370500641135
ADM1,ir,Iran,17685810B78639074174399,East Azerbaijan,139743,62673,176252,3.0220280731998472,9.24052790128838,3.82536676804487,1.3756443492949506,2.5344813802108512
ADM1,ir,Iran,17685810B81089289362791,Yazd,4945,1795,6162,0.4400901222722879,1.675393782335271,0.537167301073382,0.15821449640591242,0.48963830979409384
ADM1,ir,Iran,17685810B81839071200385,Tehran,1088097,540881,1399973,6.1099068321813235,17.280024613189823,7.832440716735475,2.9538682933273015,4.661072410520506
ADM1,ir,Iran,17685810B83158362634065,Razavi Khorasan,370188,88233,450009,4.667356474829316,21.899081522244053,5.635515624860668,1.132468398410804,6.127472398885347
ADM1,ir,Iran,17685810B88137413661239,Semnan,47053,21035,60092,5.038212092120766,16.401466344302786,6.410660007734141,2.128751568570432,4.475177975177494
ADM1,ir,Iran,17685810B93581076836103,Chaharmahal and Bakhtiari,5997,2844,7476,0.5893630861103561,1.7918680932139075,0.737962635207655,0.27455642843332456,0.49569908946206304
ADM1,ir,Iran,17685810B97506549195431,Ardabil,42194,20615,53521,2.947169645918927,8.576374706763703,3.7379905456247786,1.4108089223103768,2.3313694164364467
ADM1,it,Italy,99219370B11757823023710,Sicilia,298507,105660,381602,6.7637395878809095,24.760029910644818,8.65895469316713,2.4121283572039185,6.7132926989427695
